Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
02873,172.0,49.7,63750.0,36033.0,14.0,8.13953488372093
02874,6132.0,38.7,108214.0,43929.0,199.0,3.2452707110241357
02875,375.0,46.5,80217.0,39656.0,40.0,10.666666666666666
02876,281.0,61.2,57105.0,40671.0,0.0,0.0
02878,15738.0,47.0,68706.0,35129.0,732.0,4.651162790697675
02879,20620.0,46.9,74970.0,40335.0,1297.0,6.290009699321048
02881,7651.0,19.8,79861.0,17773.0,394.0,5.1496536400470525
02882,14013.0,41.6,64668.0,41275.0,2392.0,17.06986369799472
02885,10652.0,42.7,54609.0,30835.0,1130.0,10.608336462636125
02886,29080.0,44.8,58717.0,34139.0,2226.0,7.6547455295735904
02888,19805.0,43.2,58083.0,30557.0,1385.0,6.993183539510225
02889,28409.0,42.2,63552.0,29620.0,2276.0,8.011545636946039
02891,21078.0,44.8,59205.0,34243.0,1721.0,8.164911281905304
02892,4200.0,47.9,75568.0,38059.0,135.0,3.2142857142857144
02893,29487.0,39.0,51809.0,27364.0,4137.0,14.029911486417744
02894,552.0,45.1,84583.0,36342.0,0.0,0.0
02895,41244.0,36.4,38356.0,20979.0,9861.0,23.90893220832121
02896,11651.0,47.2,77088.0,36294.0,515.0,4.4202214402197235
02898,1362.0,44.2,82188.0,30614.0,110.0,8.076358296622614
02903,10096.0,27.0,24387.0,25863.0,2544.0,25.198098256735342
02904,28662.0,40.6,40366.0,25202.0,5482.0,19.126369408973552
02905,25936.0,29.6,42763.0,21270.0,6812.0,26.264651449722393
02906,28039.0,29.3,66020.0,45056.0,3722.0,13.274367844787617
02907,28015.0,28.8,31068.0,14044.0,8437.0,30.11600928074246
02908,37533.0,28.8,41855.0,19850.0,8386.0,22.343004822422934
02909,43446.0,29.1,33109.0,15594.0,13173.0,30.32039773511946
02910,20715.0,39.0,56086.0,27687.0,2202.0,10.629978276611151
02911,15939.0,38.9,51010.0,26455.0,1849.0,11.600476817868122
02912,1898.0,19.8,-666666666.0,4662.0,0.0,0.0
02914,22291.0,40.1,43267.0,22661.0,2790.0,12.51626216858822
02915,16210.0,45.6,50000.0,29985.0,1526.0,9.413942011104256
02916,8644.0,43.6,65054.0,36758.0,460.0,5.321610365571495
02917,13882.0,34.1,68955.0,28210.0,339.0,2.4420112375738365
02919,28887.0,43.5,56963.0,29226.0,2524.0,8.737494374632188
02920,38276.0,42.4,50669.0,25728.0,3717.0,9.71104608632041
02921,11865.0,42.3,95556.0,39576.0,399.0,3.3628318584070795
03031,11201.0,43.5,113260.0,49086.0,400.0,3.571109722346219
03032,4993.0,41.3,94275.0,36070.0,130.0,2.603645103144402
03033,4979.0,40.9,102785.0,37653.0,146.0,2.9323157260494077
03034,3970.0,45.4,94853.0,37714.0,136.0,3.4256926952141056
03036,4759.0,42.0,108204.0,41261.0,225.0,4.72788400924564
03037,4229.0,42.2,90449.0,37243.0,158.0,3.7361078269094348
03038,33495.0,38.5,67500.0,31215.0,1956.0,5.839677563815495
03042,6352.0,42.5,76885.0,32462.0,303.0,4.770151133501259
03043,1603.0,47.7,83036.0,39496.0,34.0,2.1210230817217717
03044,4260.0,38.8,83879.0,32531.0,158.0,3.708920187793427
03045,13614.0,41.8,76703.0,33848.0,472.0,3.4670192448949613
03046,2756.0,44.6,98482.0,43681.0,204.0,7.402031930333817
03047,1488.0,44.3,74688.0,32091.0,101.0,6.787634408602151
03048,3696.0,41.7,60799.0,28666.0,348.0,9.415584415584416
03049,7679.0,44.2,102159.0,49657.0,92.0,1.1980726657116811
03051,24484.0,40.4,85500.0,34615.0,946.0,3.863747753635027
03052,8263.0,38.5,108466.0,37412.0,396.0,4.792448263342612
03053,23967.0,39.8,92726.0,37988.0,700.0,2.9206826052488837
03054,25540.0,41.8,90014.0,40093.0,711.0,2.783868441660141
03055,15079.0,39.5,68451.0,32855.0,879.0,5.829299025134293
03057,2421.0,42.9,93438.0,37212.0,102.0,4.2131350681536555
03060,28847.0,35.4,45437.0,26048.0,5092.0,17.651748882032795
03062,27476.0,40.3,83468.0,37309.0,852.0,3.100888047750764
03063,15814.0,37.7,76733.0,38455.0,581.0,3.6739597824712282
03064,14686.0,38.9,67161.0,34803.0,1402.0,9.546506877298107
03070,5287.0,39.6,94076.0,40399.0,121.0,2.2886324947985623
03071,5100.0,38.3,85149.0,33993.0,129.0,2.5294117647058822
03076,12850.0,40.1,96852.0,37594.0,459.0,3.5719844357976656
03077,10207.0,39.0,63920.0,28432.0,611.0,5.986087978838052
03079,28824.0,42.4,76779.0,35290.0,1162.0,4.031362753261171
03082,1411.0,43.8,85518.0,35941.0,73.0,5.17363571934798
03084,1571.0,44.9,51875.0,28802.0,167.0,10.630171865054105
03086,3791.0,44.4,67557.0,36229.0,330.0,8.704827222368769
03087,13603.0,42.8,118242.0,49552.0,226.0,1.6613982209806661
03101,3055.0,32.4,26429.0,29912.0,680.0,22.25859247135843
03102,31575.0,34.3,48925.0,25034.0,4427.0,14.020585906571656
03103,36780.0,34.3,50721.0,22588.0,6476.0,17.607395323545404
03104,32844.0,38.2,60923.0,32079.0,3531.0,10.750822067957618
03106,13382.0,39.7,86117.0,35299.0,376.0,2.809744432820206
03109,9673.0,41.0,73098.0,33546.0,194.0,2.0055825493642097
03110,21180.0,42.5,128656.0,54065.0,643.0,3.035882908404155
03215,318.0,57.2,52159.0,48102.0,11.0,3.459119496855346
03216,2133.0,47.3,70750.0,30215.0,143.0,6.704172526957337
03217,1653.0,40.8,40213.0,21421.0,225.0,13.611615245009075
03218,805.0,37.3,98083.0,28064.0,60.0,7.453416149068323
03220,7360.0,40.1,62767.0,25409.0,514.0,6.983695652173913
03221,1853.0,49.1,62708.0,31798.0,72.0,3.8855909336211547
03222,5692.0,45.2,49083.0,25167.0,667.0,11.718200983836963
03223,3389.0,39.9,47176.0,31955.0,148.0,4.367069932133373
03224,2419.0,44.7,86136.0,38924.0,103.0,4.2579578338156265
03225,3781.0,38.9,61222.0,26622.0,104.0,2.7505950806664905
03226,1034.0,48.5,59417.0,33244.0,100.0,9.671179883945841
03227,867.0,56.0,53750.0,33589.0,57.0,6.57439446366782
03229,5608.0,45.1,84911.0,40580.0,235.0,4.190442225392297
03230,1290.0,42.1,47434.0,25259.0,153.0,11.86046511627907
03231,370.0,54.5,67250.0,34150.0,62.0,16.756756756756758
03233,170.0,52.8,118036.0,37538.0,8.0,4.705882352941177
03234,4572.0,43.5,74602.0,31835.0,214.0,4.680664916885389
03235,8615.0,38.8,43946.0,20844.0,1642.0,19.05977945443993
03237,2499.0,42.9,66484.0,30337.0,174.0,6.9627851140456185
03238,68.0,32.5,50893.0,22056.0,0.0,0.0
03240,1383.0,44.7,46300.0,23351.0,191.0,13.81055676066522
03241,797.0,53.2,49861.0,27803.0,125.0,15.683814303638645
03242,4839.0,34.2,65429.0,29325.0,177.0,3.65778053316801
03243,1210.0,43.1,58571.0,24656.0,56.0,4.628099173553719
03244,8052.0,38.9,56149.0,25752.0,1000.0,12.419274714356682
03245,1671.0,52.3,55000.0,37752.0,86.0,5.146618791143029
03246,16067.0,44.7,47839.0,28697.0,2033.0,12.653264455094293
03249,7140.0,49.2,63061.0,36232.0,769.0,10.7703081232493
03251,1278.0,46.3,33958.0,21219.0,301.0,23.552425665101723
03253,6265.0,48.3,55833.0,38438.0,758.0,12.098962490023943
03254,4078.0,56.0,68022.0,40306.0,207.0,5.076017655713585
03255,2110.0,46.2,67009.0,34091.0,196.0,9.289099526066352
03256,2229.0,43.8,61616.0,25175.0,251.0,11.260655002243158
03257,4411.0,48.2,79524.0,37599.0,348.0,7.889367490364997
03258,2532.0,43.6,79844.0,33210.0,146.0,5.766192733017378
03259,323.0,51.1,59531.0,33745.0,26.0,8.04953560371517
03260,762.0,45.6,68203.0,28468.0,46.0,6.036745406824147
03261,4244.0,45.4,65417.0,34204.0,133.0,3.1338360037700284
03262,1180.0,42.2,46641.0,27580.0,95.0,8.05084745762712
03263,4104.0,38.8,56019.0,24131.0,746.0,18.17738791423002
03264,7543.0,24.4,40389.0,19659.0,1145.0,15.17963674930399
03266,2366.0,46.6,45764.0,26959.0,406.0,17.159763313609467
03268,1155.0,45.2,68563.0,28730.0,49.0,4.242424242424242
03269,2958.0,47.4,64494.0,32844.0,44.0,1.4874915483434754
03273,302.0,54.2,61417.0,32184.0,6.0,1.9867549668874172
03275,11504.0,38.2,60123.0,28853.0,992.0,8.6230876216968
03276,8414.0,41.0,55397.0,24281.0,1073.0,12.752555265034466
03278,3029.0,43.6,61806.0,31154.0,170.0,5.6124133377352265
03279,701.0,44.5,38750.0,22394.0,112.0,15.977175463623395
03280,1071.0,51.3,52292.0,31041.0,120.0,11.204481792717086
03281,8779.0,35.7,84890.0,31492.0,137.0,1.5605422029843945
03282,916.0,50.3,44600.0,22005.0,142.0,15.502183406113538
03284,1115.0,41.4,68125.0,27895.0,64.0,5.739910313901345
03285,2282.0,44.8,52578.0,28369.0,117.0,5.1270815074496054
03287,1318.0,47.6,73333.0,34415.0,85.0,6.449165402124431
03290,4689.0,40.4,88208.0,36148.0,193.0,4.116016208146727
03291,29.0,20.9,-666666666.0,27948.0,0.0,0.0
03293,77.0,65.1,35938.0,22258.0,0.0,0.0
03301,32814.0,40.7,52694.0,31081.0,3597.0,10.961784604132383
03303,15671.0,40.4,56484.0,27193.0,1338.0,8.538063939761342
03304,7571.0,45.2,104315.0,44455.0,144.0,1.9019944525161803
03307,5307.0,41.8,74643.0,30118.0,333.0,6.274731486715659
03431,25388.0,36.1,51909.0,26929.0,3587.0,14.128722230975264
03440,2623.0,45.7,64500.0,27854.0,110.0,4.193671368661837
03441,566.0,32.0,61136.0,27524.0,0.0,0.0
03442,1384.0,39.2,65048.0,28129.0,76.0,5.491329479768786
03443,917.0,43.3,65481.0,24030.0,16.0,1.7448200654307524
03444,1709.0,44.5,58125.0,30234.0,124.0,7.255705090696313
03445,700.0,39.7,62778.0,26891.0,99.0,14.142857142857142
03446,6248.0,42.3,56939.0,29528.0,207.0,3.3130601792573624
03447,2567.0,47.1,62857.0,30939.0,82.0,3.1943903389170236
03448,542.0,52.1,46696.0,26855.0,57.0,10.51660516605166
03449,1722.0,50.6,78667.0,42418.0,77.0,4.471544715447155
03450,923.0,51.0,52679.0,37849.0,21.0,2.275189599133261
03451,4046.0,45.5,45398.0,23098.0,384.0,9.49085516559565
03452,5462.0,43.2,60893.0,30340.0,345.0,6.3163676309044305
03455,1997.0,44.8,62660.0,30064.0,66.0,3.3049574361542313
03456,890.0,44.2,63636.0,25640.0,45.0,5.056179775280899
03457,776.0,52.4,71250.0,42986.0,35.0,4.510309278350515
03458,6641.0,48.2,62560.0,38615.0,297.0,4.47221803945189
03461,6001.0,25.9,69152.0,24652.0,775.0,12.914514247625396
03462,1787.0,53.4,85972.0,44282.0,76.0,4.252937884722999
03464,998.0,45.8,65417.0,30055.0,34.0,3.406813627254509
03465,2121.0,37.0,50750.0,25333.0,267.0,12.58840169731259
03466,946.0,50.2,87596.0,36125.0,0.0,0.0
03467,2150.0,46.0,79141.0,30471.0,66.0,3.0697674418604652
03470,4758.0,45.1,44314.0,23444.0,924.0,19.419924337957124
03561,5958.0,46.8,46567.0,26708.0,641.0,10.758643840214837
03570,10009.0,44.5,36811.0,21449.0,1423.0,14.217204515935657
03574,2515.0,44.2,46181.0,26824.0,471.0,18.727634194831015
03575,87.0,48.4,36250.0,17078.0,50.0,57.47126436781609
03576,3206.0,50.6,37574.0,23613.0,370.0,11.540860885839052
03579,447.0,50.6,40662.0,24860.0,48.0,10.738255033557047
03580,1494.0,51.8,65938.0,34546.0,49.0,3.2797858099062918
03581,3211.0,43.0,46190.0,28598.0,302.0,9.405169729056368
03582,2715.0,43.5,38989.0,19263.0,444.0,16.353591160220994
03583,812.0,52.3,49028.0,32170.0,78.0,9.605911330049262
03584,3618.0,42.0,38462.0,26743.0,396.0,10.945273631840797
03585,2671.0,45.7,49906.0,26349.0,312.0,11.681018345189068
03586,596.0,54.8,78125.0,39416.0,51.0,8.557046979865772
03588,1766.0,48.4,55408.0,28362.0,123.0,6.9648924122310305
03590,1067.0,48.4,34091.0,20111.0,239.0,22.399250234301782
03592,1334.0,58.3,37727.0,26539.0,146.0,10.944527736131935
03593,419.0,58.1,67708.0,37252.0,2.0,0.477326968973747
03595,726.0,37.2,49079.0,23402.0,124.0,17.079889807162534
03597,458.0,46.3,32308.0,16358.0,63.0,13.755458515283843
03598,3065.0,47.8,45286.0,24423.0,315.0,10.277324632952691
03601,497.0,38.6,55469.0,22210.0,9.0,1.8108651911468814
03602,2604.0,42.8,58854.0,26668.0,115.0,4.416282642089094
03603,5364.0,46.5,50011.0,24212.0,478.0,8.911260253542133
03604,249.0,45.4,72216.0,43412.0,0.0,0.0
03605,1212.0,40.8,58950.0,23881.0,132.0,10.891089108910892
03607,250.0,51.5,31333.0,19414.0,50.0,20.0
03608,2167.0,42.3,59286.0,27636.0,71.0,3.2764190124596215
03609,1315.0,33.5,40625.0,23287.0,279.0,21.216730038022813
03740,761.0,51.0,47885.0,23088.0,72.0,9.461235216819974
03741,4231.0,46.2,62601.0,28571.0,294.0,6.948711888442449
03743,14036.0,41.9,41900.0,23434.0,1992.0,14.192077514961527
03745,1511.0,42.9,68125.0,30051.0,49.0,3.242885506287227
03746,154.0,55.4,74500.0,42851.0,0.0,0.0
03748,4657.0,43.3,73882.0,40248.0,146.0,3.135065492806528
03750,1048.0,40.1,138036.0,52768.0,63.0,6.011450381679389
03751,485.0,55.8,120924.0,46677.0,5.0,1.0309278350515463
03752,767.0,52.1,55063.0,31129.0,89.0,11.603650586701434
03753,2928.0,46.8,89215.0,39635.0,104.0,3.551912568306011
03754,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,
03755,10268.0,22.3,90100.0,31205.0,653.0,6.35956369302688
03765,593.0,36.3,30625.0,22425.0,203.0,34.232715008431704
03766,9379.0,40.3,55750.0,33231.0,832.0,8.870881757116964
03768,1857.0,45.2,101667.0,59353.0,50.0,2.6925148088314486
03770,550.0,38.5,99464.0,34445.0,0.0,0.0
03771,882.0,49.7,57813.0,28665.0,82.0,9.297052154195011
03773,7729.0,45.1,49025.0,24717.0,1040.0,13.45581575883038
03774,1726.0,47.9,45720.0,23702.0,138.0,7.995365005793743
03777,1451.0,39.9,74022.0,32673.0,90.0,6.202618883528601
03779,827.0,47.4,81250.0,37531.0,41.0,4.957678355501813
03780,283.0,53.9,44398.0,25988.0,10.0,3.5335689045936394
03781,2020.0,46.2,99375.0,42026.0,55.0,2.722772277227723
03782,3033.0,46.3,69901.0,39616.0,156.0,5.143422354104847
03784,3859.0,37.8,54101.0,34815.0,543.0,14.071002850479399
03785,2706.0,40.7,42576.0,20773.0,545.0,20.140428677014043
03801,21799.0,41.3,65972.0,40046.0,1643.0,7.537042983623102
03809,3503.0,45.4,62854.0,29780.0,257.0,7.336568655438196
03810,1737.0,47.4,52334.0,30056.0,81.0,4.66321243523316
03811,6756.0,46.5,82889.0,39628.0,271.0,4.01124925991711
03812,649.0,61.3,36111.0,23612.0,88.0,13.559322033898304
03813,3916.0,44.1,49288.0,22823.0,401.0,10.240040858018386
03814,2316.0,45.3,48006.0,21254.0,266.0,11.4853195164076
03816,1352.0,44.6,57708.0,27325.0,154.0,11.390532544378699
03817,802.0,50.5,42470.0,50768.0,126.0,15.71072319201995
03818,3599.0,45.9,42479.0,25312.0,509.0,14.14281744929147
03819,4410.0,41.5,81827.0,30857.0,69.0,1.564625850340136
03820,30041.0,35.6,55906.0,31159.0,2994.0,9.966379281648415
03823,1997.0,37.6,82679.0,33526.0,168.0,8.41261892839259
03824,14695.0,20.7,72176.0,25664.0,1701.0,11.575365770670295
03825,8517.0,37.9,81695.0,32315.0,528.0,6.199365973934484
03826,2629.0,45.5,77054.0,34945.0,181.0,6.884747052111069
03827,3155.0,46.7,86016.0,43175.0,138.0,4.374009508716323
03830,1468.0,56.6,37321.0,20853.0,143.0,9.741144414168938
03832,393.0,58.6,56250.0,35944.0,22.0,5.597964376590331
03833,20993.0,43.8,78444.0,38854.0,1293.0,6.1591959224503405
03835,6768.0,41.5,55451.0,27948.0,809.0,11.953309692671395
03836,1197.0,55.4,42188.0,27443.0,174.0,14.536340852130326
03837,1262.0,35.9,51500.0,27925.0,296.0,23.454833597464344
03838,1337.0,44.9,53113.0,33145.0,60.0,4.487658937920718
03839,3959.0,39.4,57045.0,26732.0,631.0,15.938368274816874
03840,3571.0,44.6,83028.0,53652.0,116.0,3.2483898067768133
03841,6272.0,46.4,88796.0,39683.0,225.0,3.587372448979592
03842,14983.0,47.9,67402.0,40980.0,1337.0,8.923446572782487
03844,2287.0,44.4,108846.0,54410.0,65.0,2.8421512898994314
03845,869.0,48.8,46068.0,28498.0,102.0,11.737629459148447
03846,986.0,48.2,67583.0,36807.0,64.0,6.490872210953347
03847,258.0,52.2,68939.0,37926.0,0.0,0.0
03848,6047.0,42.3,70389.0,30025.0,339.0,5.60608566231189
03849,1440.0,47.3,59844.0,31521.0,28.0,1.9444444444444444
03850,254.0,60.6,52500.0,33334.0,0.0,0.0
03851,3987.0,37.8,60565.0,34179.0,301.0,7.549535991973915
03852,579.0,42.8,40694.0,16608.0,189.0,32.64248704663213
03853,907.0,54.7,61466.0,42575.0,49.0,5.402425578831312
03854,990.0,55.3,113875.0,86051.0,24.0,2.4242424242424243
03855,2627.0,44.5,80511.0,32440.0,110.0,4.1872858774267225
03856,1671.0,42.8,114896.0,52774.0,7.0,0.4189108318372232
03857,9002.0,36.6,60777.0,32002.0,1031.0,11.453010442123972
03858,4642.0,38.3,81875.0,32207.0,290.0,6.247307195174494
03860,3815.0,39.8,42182.0,27150.0,549.0,14.39056356487549
03861,4334.0,45.0,74873.0,38554.0,232.0,5.35302261190586
03862,4323.0,50.3,79792.0,57216.0,83.0,1.9199629886652787
03864,1747.0,36.1,46453.0,17632.0,276.0,15.798511734401831
03865,7630.0,43.2,68478.0,31583.0,511.0,6.697247706422019
03867,20066.0,42.9,47984.0,29416.0,2317.0,11.546895245689226
03868,5879.0,43.3,50539.0,24758.0,672.0,11.430515393774451
03869,2506.0,38.9,63514.0,30562.0,213.0,8.499600957701517
03870,5299.0,48.9,95556.0,54269.0,142.0,2.6797508963955465
03871,11.0,-666666666.0,-666666666.0,,0.0,0.0
03872,3703.0,46.4,53406.0,28719.0,203.0,5.482041587901701
03873,5634.0,36.4,80170.0,32561.0,435.0,7.7209797657082
03874,8909.0,45.6,56547.0,30006.0,810.0,9.09192950948479
03875,968.0,52.2,58177.0,33527.0,53.0,5.475206611570248
03878,11816.0,34.2,53481.0,24374.0,1854.0,15.69058903182126
03882,1344.0,45.7,48542.0,20291.0,254.0,18.898809523809526
03883,86.0,42.9,126125.0,56300.0,0.0,0.0
03884,3992.0,43.0,85682.0,32632.0,141.0,3.532064128256513
03885,7238.0,44.1,111519.0,53833.0,32.0,0.44211108040895275
03886,1969.0,48.7,36111.0,22167.0,404.0,20.518029456576944
03887,2086.0,42.2,47885.0,22988.0,143.0,6.85522531160115
03890,278.0,44.2,16222.0,14376.0,139.0,50.0
03894,6286.0,52.9,67533.0,36227.0,484.0,7.699650015908368
03901,7291.0,36.2,62361.0,25427.0,399.0,5.472500342888493
03902,2042.0,49.4,78244.0,37506.0,58.0,2.840352595494613
03903,6224.0,45.6,75904.0,39688.0,322.0,5.173521850899743
03904,8114.0,45.1,53137.0,32775.0,520.0,6.408676361843727
03905,1424.0,51.4,57308.0,30338.0,161.0,11.3061797752809
03906,4588.0,43.1,65431.0,27549.0,327.0,7.127288578901482
03907,1183.0,57.4,57452.0,37673.0,22.0,1.8596787827557058
03908,7230.0,39.4,76773.0,31361.0,341.0,4.716459197786999
03909,10369.0,47.7,70017.0,37534.0,574.0,5.53573150737776
03910,113.0,52.8,33125.0,23472.0,0.0,0.0
03911,101.0,53.0,9487.0,53245.0,77.0,76.23762376237623
04001,2445.0,48.3,56523.0,27268.0,199.0,8.139059304703476
04002,7362.0,43.5,63253.0,26547.0,601.0,8.163542515620755
04003,674.0,49.0,46731.0,22125.0,165.0,24.480712166172108
04005,23516.0,37.6,44218.0,25038.0,3129.0,13.305834325565572
04006,34.0,65.5,9792.0,21315.0,12.0,35.294117647058826
04008,2754.0,45.9,70595.0,31236.0,310.0,11.256354393609296
04009,5212.0,48.8,40245.0,22243.0,742.0,14.236377590176517
04010,1317.0,47.2,43313.0,24363.0,179.0,13.591495823842065
04011,20376.0,41.5,50779.0,29249.0,2002.0,9.825284648606203
04015,3825.0,45.4,52212.0,25312.0,503.0,13.15032679738562
04017,285.0,59.5,57083.0,39109.0,27.0,9.473684210526315
04019,69.0,13.4,-666666666.0,,69.0,100.0
04020,1482.0,42.7,45769.0,20709.0,209.0,14.102564102564102
04021,5847.0,41.6,90027.0,48729.0,185.0,3.164015734564734
04022,1013.0,48.1,48063.0,25170.0,102.0,10.069101678183612
04024,596.0,46.1,49500.0,22544.0,54.0,9.060402684563758
04027,6024.0,41.3,52258.0,23331.0,670.0,11.122177954847277
04029,1605.0,51.1,48214.0,26708.0,136.0,8.473520249221183
04030,2053.0,41.7,46146.0,19195.0,390.0,18.996590355577204
04032,7946.0,44.7,64425.0,36629.0,479.0,6.028190284419834
04037,3838.0,39.8,47772.0,20474.0,467.0,12.167795726941115
04038,16395.0,37.3,75060.0,30247.0,425.0,2.59225373589509
04039,7287.0,36.8,62850.0,30535.0,816.0,11.198023878139152
